AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
169.317200,-611.072998,1150.965454,-45.068268,-609.374207,1148.816284,165.271164,-252.330429,1048.279785,-42.726795,-253.387131,1024.437744,162.469925,136.185043,1009.332031,-5.466252,134.850418,1029.370972,052020
169.037827,-610.919128,1152.713013,-45.511036,-610.919495,1149.328369,166.928101,-252.826279,1046.856567,-43.199688,-255.208496,1023.415466,166.547562,135.966599,1007.997253,-1.479253,132.837692,1028.017822,052020
169.182999,-616.748352,1151.158813,-45.052437,-613.033569,1150.920776,166.194519,-255.701660,1051.683594,-43.438774,-257.265503,1021.878601,164.404572,133.446106,1005.565552,-4.094347,132.183609,1026.016602,052020
169.068130,-617.312012,1149.581177,-45.061428,-612.509644,1150.630615,165.654251,-256.296722,1054.134766,-44.856007,-257.927765,1021.499878,162.728073,131.134872,1003.413574,-5.140811,130.358734,1024.994629,052020
168.782883,-613.538025,1146.976685,-47.118328,-610.735046,1147.649780,165.552643,-255.322342,1046.648438,-46.445221,-256.489380,1021.827698,162.322662,131.153152,1000.267517,-4.857793,130.123291,1022.139771,052020
168.090408,-612.746826,1145.632813,-47.105312,-610.481628,1147.640991,163.297958,-257.670868,1038.032104,-47.485142,-257.718506,1020.559204,160.401855,128.420425,997.199036,-6.505266,127.937943,1017.783020,052020
166.401260,-612.700684,1145.133911,-46.637852,-612.716064,1150.474731,160.846146,-256.687347,1039.055420,-48.511402,-259.786407,1022.469055,158.026047,129.494614,994.557007,-8.984357,126.468483,1015.817871,052020
163.110489,-613.906494,1146.633667,-47.000778,-614.329102,1152.633667,156.743042,-259.080841,1035.981934,-52.303288,-262.850647,1020.183899,153.276413,127.181381,990.314148,-13.568394,123.704842,1013.477539,052020
162.140335,-611.833069,1145.104370,-46.982231,-615.617126,1151.951416,155.446609,-259.839722,1026.155640,-51.474651,-263.269287,1022.165283,149.575867,127.102089,988.258789,-17.541225,123.436485,1008.879883,052020
162.607635,-609.464050,1143.188843,-47.516304,-616.730469,1147.561768,153.411224,-256.275879,1026.460938,-51.531879,-261.789703,1023.541809,149.120239,130.934341,985.997009,-18.054996,125.357422,1007.487427,052020
164.216736,-615.367981,1143.308350,-46.882481,-618.439087,1152.065918,152.078110,-261.432434,1023.205750,-55.193634,-264.524323,1019.872070,145.538147,127.846062,984.098450,-22.317354,124.761139,1007.361145,052020
163.938644,-615.330200,1142.830933,-46.528717,-618.571716,1151.423096,151.937897,-260.896210,1024.709106,-55.095245,-265.140167,1018.426636,144.334671,128.043900,984.162170,-23.614462,124.093216,1006.037720,052020
160.064743,-607.379822,1140.163086,-47.288094,-615.200623,1149.866699,147.879120,-256.303680,1017.927795,-55.382809,-262.055298,1021.440979,137.236710,131.090042,982.112671,-29.943251,125.446648,1003.027649,052020
159.359772,-602.540344,1141.004883,-46.821430,-609.764221,1149.077393,147.458069,-254.416855,1016.553894,-55.915699,-259.847534,1017.970947,137.121918,131.032501,983.051086,-29.281080,125.554787,1002.679138,052020
159.367096,-602.596863,1141.288086,-46.811764,-609.854431,1149.523438,147.548569,-254.379303,1015.414490,-56.244938,-259.738983,1017.341736,137.564148,131.896973,984.577576,-29.178202,126.281250,1003.468872,052020
158.058716,-602.783997,1141.605225,-46.989964,-609.538696,1149.117920,148.079773,-253.158539,1016.479614,-55.708477,-258.519958,1016.368774,137.843216,134.128845,985.017212,-29.418215,128.653458,1003.458252,052020
158.208191,-603.576294,1142.768921,-46.491360,-607.619507,1149.260742,148.330063,-253.352875,1017.358154,-57.835247,-257.171967,1013.361572,137.496078,134.561096,985.330505,-30.209347,130.668610,1002.835266,052020
157.465134,-601.872681,1139.320068,-46.602989,-604.821533,1147.994141,148.352249,-252.257294,1013.815552,-57.307461,-255.769135,1010.033142,138.500031,135.319809,984.639465,-28.751307,131.512299,1003.968384,052020
157.568558,-602.899048,1140.450562,-47.865021,-605.942749,1146.402710,148.578812,-252.961929,1012.297852,-58.917091,-256.270294,1006.739014,138.251694,136.003174,985.034363,-29.740513,132.250336,1002.624390,052020
157.457764,-603.393311,1140.826050,-48.848309,-606.296448,1148.018799,148.261719,-253.632339,1011.738892,-59.204830,-256.915222,1007.136597,139.317413,135.582321,985.128906,-28.799820,131.671432,1002.187866,052020
157.103790,-602.863220,1140.291260,-46.689781,-604.198547,1146.671143,149.023056,-253.232483,1014.925964,-57.445862,-256.494415,1005.502319,142.276413,134.186737,983.633240,-25.381651,130.442139,998.773987,052020
157.450119,-609.458679,1140.285156,-48.431526,-608.610352,1145.437256,149.425171,-258.476715,1014.104614,-59.417797,-259.903717,1002.606018,142.504013,130.521591,982.310913,-25.805935,128.558167,998.336121,052020
162.653320,-616.998596,1141.614258,-46.884514,-612.725586,1147.790039,153.104813,-262.356110,1019.438843,-57.754688,-263.745178,999.933533,143.815872,128.252701,980.899170,-25.491394,127.106186,996.849365,052020
162.300919,-617.959839,1141.277222,-46.959354,-613.277466,1146.621582,153.389633,-263.402893,1017.421509,-57.820187,-264.628540,996.817749,144.102707,127.881142,980.943542,-25.502630,126.705559,995.888794,052020
158.766647,-618.586853,1140.469116,-46.823738,-612.932495,1147.031250,153.518219,-263.833405,1017.712219,-57.734547,-265.542084,994.950317,144.679108,127.045540,979.571777,-24.871807,125.489769,993.822144,052020
158.464615,-618.869568,1140.280396,-47.135323,-614.075073,1145.172119,153.105530,-264.926666,1013.866211,-57.693985,-266.727325,991.838806,144.416504,126.627159,977.818787,-25.406454,124.825600,991.212097,052020
158.642654,-618.960571,1139.943604,-47.113785,-614.160156,1144.891357,153.234283,-264.881561,1013.708801,-57.664692,-266.678131,991.690369,144.453888,126.756119,977.812012,-25.399141,124.948708,991.218872,052020
163.121445,-617.975220,1138.309448,-46.468304,-613.074280,1143.293213,154.703766,-265.114075,1007.929932,-58.222813,-267.288025,985.594727,144.888260,127.013725,973.978210,-25.071304,124.599510,987.804138,052020
163.121613,-617.975464,1138.309204,-46.468224,-613.074158,1143.293213,154.703979,-265.113983,1007.929688,-58.222744,-267.287842,985.594666,144.888458,127.014008,973.978149,-25.071184,124.599823,987.804138,052020
159.697510,-616.631653,1137.326294,-46.605507,-611.850159,1143.221558,155.195251,-265.489502,1001.997620,-57.566235,-267.370758,982.460144,144.456482,126.889824,970.442383,-25.595978,124.695175,983.546143,052020
162.272079,-615.910034,1136.688599,-46.639141,-611.969421,1143.237671,155.451828,-265.729492,998.766418,-57.103134,-267.773285,981.645996,144.843674,126.885635,969.105774,-25.223959,124.385223,982.431091,052020
