AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
250.233505,-633.329834,871.828491,58.492123,-625.482300,883.846558,237.207153,-317.029388,688.648682,21.826216,-312.249817,691.127441,224.273392,58.092926,763.334473,59.695774,56.870289,783.122925,2020,year,48,seconds
253.057831,-632.526978,878.093262,51.105682,-625.922668,893.588928,237.580200,-299.606598,719.145325,17.774582,-295.351013,723.780396,225.628250,84.401588,760.012634,60.244545,83.240524,785.577576,2020,year,48,seconds
267.192108,-575.570740,892.225586,49.669907,-606.268738,887.874146,249.557938,-265.741577,708.611816,29.735283,-273.521484,740.731812,230.642654,107.553879,760.065186,69.029686,98.952843,782.770752,2020,year,48,seconds
271.631866,-579.366272,893.379028,48.752430,-606.068420,899.401001,245.864548,-256.978394,741.588562,40.739067,-266.332458,777.528137,230.077744,115.470963,769.520752,69.989731,105.674133,791.770630,2020,year,48,seconds
274.585083,-584.109314,900.708374,50.038162,-610.903503,903.520325,245.303162,-259.381104,753.333862,40.284939,-270.000580,783.425293,230.857544,113.617821,782.223755,70.491920,102.229584,803.480408,2020,year,48,seconds
266.226715,-590.481873,883.441528,47.087765,-602.922302,905.431152,247.912231,-259.427582,764.187683,38.949162,-268.170380,784.375183,228.687912,108.078964,786.601257,70.493523,98.128517,806.068115,2020,year,48,seconds
273.503448,-593.996887,901.782776,48.840809,-614.987488,905.997620,253.427628,-263.074127,762.183472,38.864902,-271.886871,786.330811,232.785965,111.552528,792.293762,71.306671,101.788177,812.551331,2020,year,48,seconds
272.283234,-599.337219,910.029602,48.049438,-618.321228,910.167419,256.339203,-264.375519,770.651428,38.336521,-272.005188,789.171753,234.550293,114.211983,794.916321,71.069702,105.477966,811.896118,2020,year,48,seconds
271.619446,-598.915710,908.992310,47.902077,-616.587402,909.725647,257.455078,-263.615692,774.221924,38.502995,-270.915375,791.495178,234.434875,113.474854,795.931030,71.523560,105.092827,811.938171,2020,year,48,seconds
271.465057,-594.655762,907.230713,48.337677,-611.142517,909.247070,254.604126,-260.200806,774.464966,38.357666,-265.951996,794.096252,234.254623,115.605858,795.405457,72.238930,108.508331,814.323120,2020,year,48,seconds
271.222595,-593.147278,904.247314,48.970707,-609.760864,907.812134,255.833420,-259.645966,772.983826,39.977882,-265.512482,794.569275,235.748901,114.619423,793.515686,74.448982,107.423851,812.641907,2020,year,48,seconds
275.152863,-589.885620,899.179077,47.930626,-603.998657,905.990906,255.002563,-257.204041,770.121704,37.968410,-261.584198,791.563782,234.294418,115.516502,792.676147,73.682892,109.664886,812.913940,2020,year,48,seconds
277.645325,-584.319031,900.375732,48.171146,-603.744995,906.041504,256.161224,-256.022125,763.693787,38.817024,-262.581787,791.468323,234.414917,115.175301,790.222534,74.389961,107.609489,810.395020,2020,year,48,seconds
278.517456,-580.294006,898.714172,47.732792,-596.386841,902.750000,255.763702,-254.810547,763.594421,38.009434,-258.117188,789.474243,232.965881,113.177208,788.337524,74.605637,108.550484,811.124756,2020,year,48,seconds
279.221771,-581.712219,900.627869,47.611496,-597.554443,904.997192,259.259918,-255.721146,764.144592,37.635124,-258.946899,790.141907,231.969604,112.785561,789.480957,73.002296,108.767914,810.726807,2020,year,48,seconds
279.586273,-585.701355,899.507507,47.834961,-597.700623,908.930786,256.472870,-258.109894,768.238281,37.295849,-260.842377,790.006653,232.180344,110.616714,788.232422,73.698738,106.377602,811.890808,2020,year,48,seconds
279.163849,-585.112061,899.609314,48.136269,-596.885681,908.593262,255.900497,-257.307159,768.339294,37.923546,-259.877106,789.435608,231.767288,111.642769,788.432068,73.155663,107.640739,811.897888,2020,year,48,seconds
278.011688,-587.693726,903.329895,48.429413,-598.518555,905.736694,255.276657,-258.800842,771.204773,37.546707,-259.361237,788.833740,233.699219,111.890701,786.523987,74.576805,109.372490,810.732971,2020,year,48,seconds
281.517578,-589.500916,898.703613,48.391079,-599.182983,904.141113,255.215591,-258.428375,770.955872,37.198391,-258.918488,788.412476,237.599548,113.245453,784.435059,78.257858,110.160500,809.149536,2020,year,48,seconds
