AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
484.752472,-655.874573,1239.510864,132.534470,-683.671265,1233.899414,447.350769,-346.464661,1042.666016,128.894135,-372.521149,1029.137207,340.351074,22.118567,1081.013428,174.092834,6.069156,1084.630005,3205333504.000000
481.382385,-662.968750,1215.979004,135.938934,-690.524475,1219.932495,436.484406,-363.339905,1006.195557,147.772156,-389.741669,1000.696899,343.835083,-0.738077,1099.054077,177.786026,-18.723644,1099.750366,3205400064.000000
482.811218,-663.378723,1223.312378,138.271927,-692.091797,1228.946899,446.765625,-361.187988,1010.425537,146.356735,-391.455688,1004.426941,342.657440,1.797103,1102.238647,175.319183,-16.315985,1099.992676,3205433344.000000
482.286072,-660.409790,1238.109985,137.505096,-686.129578,1239.568848,449.520294,-351.322815,1028.804199,137.646957,-380.260254,1016.340271,344.490540,19.434277,1101.242554,175.747635,0.197010,1101.247437,3205466624.000000
488.079407,-652.650452,1253.482544,131.892029,-676.092163,1249.229980,429.110565,-328.137634,1074.804810,123.831200,-349.972656,1056.178955,330.170471,51.283428,1092.474976,160.828201,37.945679,1099.546997,3205533440.000000
482.399597,-650.980225,1257.093750,132.978149,-673.575073,1258.157104,423.284821,-318.464233,1092.580078,128.881546,-340.659485,1075.779907,330.536407,63.521378,1091.997803,161.018723,49.917297,1100.278198,3205566720.000000
481.400757,-647.365662,1257.190308,133.835693,-669.562866,1261.203369,418.453217,-313.592255,1104.861450,130.464172,-334.379425,1090.491455,328.367828,65.184219,1093.406860,160.341232,53.360573,1103.013184,3205600000.000000
482.843842,-644.290405,1266.197876,132.436386,-671.701050,1264.183105,418.558838,-310.663025,1116.023804,124.116882,-332.890778,1102.786133,327.753052,67.117966,1105.070923,160.075577,53.608150,1111.985474,3205666816.000000
482.695709,-647.343811,1269.695068,132.750381,-672.569092,1265.565430,419.509430,-310.944794,1123.688232,124.114937,-333.476257,1103.254150,328.497589,67.317207,1107.961182,160.577011,53.568581,1115.633911,3205700096.000000
480.063263,-657.131226,1275.439209,134.301697,-679.479370,1271.903931,420.785675,-313.597290,1134.382690,126.145988,-336.976990,1107.455933,337.385040,70.263237,1111.151733,167.908020,53.718685,1118.591431,3205766656.000000
